article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref,source_seen_at,rejection_reason
daf23f5d6b2fff30,"Tin tức Thời sự 24/8: Sạt lở đá tại Lạng Sơn, Chi Dân bị đề nghị 7-8 năm tù",https://vietnamnet.vn/tin-tuc-thoi-su-24-8-sat-lo-da-tai-lang-son-chi-dan-bi-de-nghi-7-8-nam-tu-2548560.html,https://vietnamnet.vn/tin-tuc-thoi-su-24-8-sat-lo-da-tai-lang-son-chi-dan-bi-de-nghi-7-8-nam-tu-2548560.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-24T12:00:00Z,publisher_reported,vi,VN,"Đá cỡ lớn sạt lở thủng nhà 2 tầng ở Lạng Sơn; ca sĩ Chi Dân bị đề nghị 7-8 năm tù; ô tô chen kín cầu Bến Tượng (Thái Nguyên) tránh lũ,...là các tin tức thời sự đáng chú ý trong ngày 24/08/2026.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=59dd49a9e41869693e18f048ae2057a06594b9beded6e106c2d5b97b41a82348,,
c395782e311310a2,"TPHCM chi hơn 9.200 tỷ đồng nạo vét, chỉnh trang rạch Bà Lớn",https://vietnamnet.vn/tphcm-chi-hon-9-200-ty-dong-nao-vet-chinh-trang-rach-ba-lon-2553235.html,https://vietnamnet.vn/tphcm-chi-hon-9-200-ty-dong-nao-vet-chinh-trang-rach-ba-lon-2553235.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-08T12:01:13Z,publisher_reported,vi,VN,"Rạch Bà Lớn dài 7,3km chảy qua phường Bình Đông và xã Bình Hưng đang bị ô nhiễm nặng. TPHCM sẽ chi hơn 9.200 tỷ đồng để nạo vét, hồi sinh dòng chảy và chỉnh trang đô thị tại đây.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=75a550567b3195ef0b24efeb3d1edb6c63929f89da2069de02ce1f4373df1290,,
ee3cc7188c3c3db4,Phản ứng của HLV Mikel Arteta khi Arsenal thua đậm Brighton,https://dantri.com.vn/the-thao/phan-ung-cua-hlv-mikel-arteta-khi-arsenal-thua-dam-brighton-20260920003418445.htm,https://dantri.com.vn/the-thao/phan-ung-cua-hlv-mikel-arteta-khi-arsenal-thua-dam-brighton-20260920003418445.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T04:12:31Z,publisher_reported,vi,VN,"(Dân trí) - Chuỗi 9 trận thắng liên tiếp của Arsenal đã chấm dứt ở vòng 5 Premier League mùa này khi ""Pháo thủ"" bị Brighton đánh bại với tỷ số 3-0 trên sân khách.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=611e634151df33c1624a25cc9f75ac907958cc411da42c35dc52516456a1caa5,,
30b08a4661a3037d,"Hủy án vụ cựu Hiệu trưởng THCS Ba Đình, yêu cầu điều tra lại",https://vietnamnet.vn/huy-an-vu-cuu-hieu-truong-thcs-ba-dinh-yeu-cau-dieu-tra-lai-2554873.html,https://vietnamnet.vn/huy-an-vu-cuu-hieu-truong-thcs-ba-dinh-yeu-cau-dieu-tra-lai-2554873.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-14T03:17:55Z,publisher_reported,vi,VN,Hội đồng xét xử cấp phúc thẩm vừa tuyên hủy bản án sơ thẩm vụ cựu Hiệu trưởng Trường THCS Ba Đình Nguyễn Thị Bình thu tiền dạy thêm.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ee10c7ec2e1f92511f68e29a07715628fcbd0b287c514598a51c1c0934e7dcf1,,
95ed84ceadb6c88e,Công an xác minh vụ thiếu niên 16 tuổi ở Ninh Bình bị hành hung tại phòng gym,https://vietnamnet.vn/cong-an-xac-minh-vu-thieu-nien-16-tuoi-bi-hanh-hung-tai-phong-gym-o-ninh-binh-2550645.html,https://vietnamnet.vn/cong-an-xac-minh-vu-thieu-nien-16-tuoi-bi-hanh-hung-tai-phong-gym-o-ninh-binh-2550645.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-29T15:43:29Z,publisher_reported,vi,VN,"Công an xã Quỹ Nhất (tỉnh Ninh Bình) đang xác minh việc Đ.N.G.P., 16 tuổi, bị một người đàn ông hành hung tại phòng tập gym trên địa bàn.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=0f0972b0c47915c7a29bce26cc9bbca416ae98647ea55da5f9494a0c5cfbfe7e,,
f4f6ee2516f5a83d,"Chật kín người dân check-in, mua sắm tại phố lồng đèn nổi tiếng nhất TPHCM",https://vietnamnet.vn/chat-kin-nguoi-dan-check-in-mua-sam-tai-pho-long-den-noi-tieng-nhat-tphcm-2554663.html,https://vietnamnet.vn/chat-kin-nguoi-dan-check-in-mua-sam-tai-pho-long-den-noi-tieng-nhat-tphcm-2554663.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-13T23:30:00Z,publisher_reported,vi,VN,"Những ngày cận Trung thu, phố lồng đèn Lương Nhữ Học (Phường Chợ Lớn, TPHCM) trở nên vô cùng nhộn nhịp.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=97e4e7d9476e06b8c836ff93c3b2205f7d159c5ceed14b768431621fa1373d3d,,
9c4dfe0aa65d5f80,Lãnh đạo Greenland lên tiếng về thỏa thuận với Mỹ,https://dantri.com.vn/the-gioi/lanh-dao-greenland-len-tieng-ve-thoa-thuan-voi-my-20260920180531383.htm,https://dantri.com.vn/the-gioi/lanh-dao-greenland-len-tieng-ve-thoa-thuan-voi-my-20260920180531383.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T11:55:47Z,publisher_reported,vi,VN,(Dân trí) - Đan Mạch hy vọng thỏa thuận mới với Mỹ sẽ chấm dứt những bất đồng liên quan tới vùng lãnh thổ tự trị Greenland.,,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=bd544395364550fbc72fe9a327f37e5d079e0895895f5dc8fcf269361fb6a330,,
496f8ce0da50a425,Danh tính nghi phạm gây án mạng 3 mẹ con tử vong ở Đồng Nai,https://vietnamnet.vn/danh-tinh-nghi-pham-gay-an-mang-3-me-con-tu-vong-o-dong-nai-2551495.html,https://vietnamnet.vn/danh-tinh-nghi-pham-gay-an-mang-3-me-con-tu-vong-o-dong-nai-2551495.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T16:51:30Z,publisher_reported,vi,VN,Nguyễn Đức Anh được xác định là nghi phạm gây trọng án ở Đồng Nai khiến 3 mẹ con tử vong và người chồng trọng thương.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=f2f36c370c3ccfe3898e6e4f576bdb8487b6cdeb79f3811ea1393c0e1d54a359,,
94cfad67a60b212c,Đối tượng người Hàn Quốc bị Interpol truy nã đã sa lưới tại Hà Nội,https://vietnamnet.vn/doi-tuong-nguoi-han-quoc-bi-interpol-truy-na-da-sa-luoi-tai-ha-noi-2553456.html,https://vietnamnet.vn/doi-tuong-nguoi-han-quoc-bi-interpol-truy-na-da-sa-luoi-tai-ha-noi-2553456.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-09T06:20:48Z,publisher_reported,vi,VN,"Kiểm tra hành chính một người đàn ông Hàn Quốc, Công an phường Phú Diễn (Hà Nội) phát hiện người này đang bị Interpol truy nã.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=382b6823058fbe1c4d2258d235abd06514bb7663c6170b7e53ae75bfbf6a025b,,
574ae2ac3d52085d,Trường ĐH tư thục đầu tiên tại TP.HCM khánh thành bệnh viện thực hành cho sinh viên,https://thanhnien.vn/truong-dh-tu-thuc-dau-tien-tai-tphcm-khanh-thanh-benh-vien-thuc-hanh-cho-sinh-vien-185260920195142947.htm,https://thanhnien.vn/truong-dh-tu-thuc-dau-tien-tai-tphcm-khanh-thanh-benh-vien-thuc-hanh-cho-sinh-vien-185260920195142947.htm,thanhnien.vn,thanhnien,,rss,2026-09-20T16:13:59Z,2026-09-20T13:26:00Z,publisher_reported,vi,VN,"Không chỉ là cơ sở khám chữa bệnh cho người dân, Bệnh viện Trường ĐH Quốc tế Hồng Bàng - bệnh viện đầu tiên thuộc trường ĐH tư thục tại TP.HCM, còn là nơi đào tạo, thực hành cho sinh viên khối ngành y dược của trường.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=32d6167a3cab5de8fe30b226534e1929ec936e0610cb39c8f01b8faaab8f2a06,,
81346b07658eb56d,5 dưỡng chất phụ nữ mãn kinh nên bổ sung,https://vnexpress.net/5-duong-chat-phu-nu-man-kinh-nen-bo-sung-5122260.html,https://vnexpress.net/5-duong-chat-phu-nu-man-kinh-nen-bo-sung-5122260.html,vnexpress.net,vnexpress,,rss,2026-09-20T16:13:59Z,2026-09-20T04:00:00Z,publisher_reported,vi,VN,"Phụ nữ mãn kinh nên bổ sung đủ chất xơ, protein, omega-3, canxi và magie để hỗ trợ sức khỏe xương, hệ thần kinh và kiểm soát cân nặng.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=99fd09197c99f6dc41e74f995c7713dab2b9657c65b1d3952ae87fe26820c441,,
ebafd8cce666d58a,Nga lên tiếng về lệnh trừng phạt mới của Mỹ,https://dantri.com.vn/the-gioi/nga-len-tieng-ve-lenh-trung-phat-moi-cua-my-20260920133852902.htm,https://dantri.com.vn/the-gioi/nga-len-tieng-ve-lenh-trung-phat-moi-cua-my-20260920133852902.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T07:00:51Z,publisher_reported,vi,VN,(Dân trí) - Điện Kremlin cảnh báo lệnh trừng phạt mới của Mỹ sẽ làm suy yếu nỗ lực giải quyết xung đột Ukraine thông qua con đường ngoại giao.,,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e8abf40b84f45303d0ef74a618acb992c104de8e239b3b2b9aa91ec42d4f29b9,,
2fe156d6681e51a8,Xác định 5 đội bóng giành vé đi tiếp ở môn bóng đá nam Asiad 20,https://dantri.com.vn/the-thao/xac-dinh-5-doi-bong-gianh-ve-di-tiep-o-mon-bong-da-nam-asiad-20-20260920201836889.htm,https://dantri.com.vn/the-thao/xac-dinh-5-doi-bong-gianh-ve-di-tiep-o-mon-bong-da-nam-asiad-20-20260920201836889.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T13:18:36Z,publisher_reported,vi,VN,"(Dân trí) - Sau lượt trận thứ hai, 5 đội bóng đầu tiên lọt vào vòng tứ kết môn bóng đá Asiad 20 đã được xác định. Trong đó, Đông Nam Á có đại diện đầu tiên giành vé đi tiếp là U23 Thái Lan.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ca5d7e3873f43e12f4338134e46fceecec5e2f166028812fc2ad97a5f284549e,,
209920c790472ea3,"Dự đoán tỷ số đội tuyển nữ Việt Nam thắng Thái Lan: Rượt đuổi kịch tính, Bích Thùy lập công",https://thanhnien.vn/du-doan-ty-so-doi-tuyen-nu-viet-nam-thang-thai-lan-ruot-duoi-kich-tinh-bich-thuy-lap-cong-18526092015405632.htm,https://thanhnien.vn/du-doan-ty-so-doi-tuyen-nu-viet-nam-thang-thai-lan-ruot-duoi-kich-tinh-bich-thuy-lap-cong-18526092015405632.htm,thanhnien.vn,thanhnien,,rss,2026-09-20T16:13:59Z,2026-09-20T08:42:00Z,publisher_reported,vi,VN,"Trận đấu giữa đội tuyển nữ Việt Nam và đội tuyển nữ Thái Lan diễn ra vào 17 giờ 30 ngày 21.9 trên sân vận động Nagai, Osaka, là lượt trận cuối cùng bảng E môn bóng đá nữ ASIAD 20. Cả 2 đội đều có áp lực phải thắng để níu giữ hy vọng đi tiếp.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=da3deb6c4b91ec56ecc34807990a24e62de4d2ccca8e96283654f488d30dd218,,
ecaaffb78120bd30,Món thịt gấu đặc sản Nhật Bản,https://vnexpress.net/mon-thit-gau-dac-san-nhat-ban-5122211.html,https://vnexpress.net/mon-thit-gau-dac-san-nhat-ban-5122211.html,vnexpress.net,vnexpress,,rss,2026-09-20T16:13:59Z,2026-09-20T04:14:56Z,publisher_reported,vi,VN,"Từ món ăn gắn với những thợ săn miền núi phía bắc Nhật Bản, thịt gấu xuất hiện trong các nhà hàng chuyên thịt thú rừng ở Tokyo, được chế biến thành món lẩu, nướng, đóng hộp.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=99d002f7cea533efdfec4494c28c49e2cbef22fea72b2fff9d77a9b0393ba25b,,
d350ddd92cf6f269,Mourinho: 'Ngày càng khó nghe điều tích cực về Real',https://vnexpress.net/mourinho-ngay-cang-kho-nghe-dieu-tich-cuc-ve-real-5122378.html,https://vnexpress.net/mourinho-ngay-cang-kho-nghe-dieu-tich-cuc-ve-real-5122378.html,vnexpress.net,vnexpress,,rss,2026-09-20T16:13:59Z,2026-09-20T06:00:00Z,publisher_reported,vi,VN,"Trước derby Madrid với Atletico, HLV Jose Mourinho bảo vệ Real trước những chỉ trích, đồng thời ngầm công kích truyền thông và cách trọng tài được chỉ định.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=51b52fdfb3604a50fec8c7724d7d936b9195d626b357ee93cc66c4e8053eee5c,,
27ca85d09fe3182e,Quốc lộ 4B qua Lạng Sơn đứt gãy nghiêm trọng,https://vietnamnet.vn/mua-lon-keo-dai-quoc-lo-4b-qua-lang-son-dut-gay-nghiem-trong-2548313.html,https://vietnamnet.vn/mua-lon-keo-dai-quoc-lo-4b-qua-lang-son-dut-gay-nghiem-trong-2548313.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-23T10:12:03Z,publisher_reported,vi,VN,"Ngày 23/8, mưa lớn kéo dài kèm sạt lở đất đá khiến mặt đường Quốc lộ 4B, đoạn qua xã Châu Sơn (tỉnh Lạng Sơn) xuất hiện đứt gãy nghiêm trọng, gây khó khăn cho phương tiện lưu thông.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ac7c404b946831319f189b5c4781574eb4858b027ef5aaa2b9a2133dc87cc46b,,
6d8a6a3bbea0e533,"Khởi tố nữ nhân viên quầy thuốc, công an khuyến cáo việc tuyển dụng",https://vietnamnet.vn/khoi-to-nu-nhan-vien-quay-thuoc-cong-an-khuyen-cao-viec-tuyen-dung-2553085.html,https://vietnamnet.vn/khoi-to-nu-nhan-vien-quay-thuoc-cong-an-khuyen-cao-viec-tuyen-dung-2553085.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-08T08:14:30Z,publisher_reported,vi,VN,"Nữ nhân viên quầy thuốc đặt trong Trung tâm Y tế khu vực Thanh Ba (Phú Thọ) bị khởi tố với cáo buộc chiếm đoạt hơn 356 triệu đồng. Công an khuyến cáo doanh nghiệp thận trọng khi bố trí nhân sự ở vị trí liên quan trực tiếp đến tài chính, tài sản.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=cd2f826387187cbf4d5020ef0e758433be2fcd319bcd39c91367dc6bb5362a7b,,
311dd16bb342454c,Nữ sinh lớp 12 ở Hà Nội rời nhà nhiều ngày chưa trở về,https://vietnamnet.vn/nu-sinh-lop-12-o-ha-noi-roi-nha-nhieu-ngay-chua-tro-ve-2550123.html,https://vietnamnet.vn/nu-sinh-lop-12-o-ha-noi-roi-nha-nhieu-ngay-chua-tro-ve-2550123.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:31:23Z,publisher_reported,vi,VN,"Nữ sinh ở Hà Nội rời nhà từ sáng 25/8 và mất liên lạc đến nay. Người thân đã tìm kiếm tại nhiều nơi nhưng chưa có thông tin, hiện rất lo lắng và mong cộng đồng hỗ trợ tìm kiếm.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=9c82a18c47a89db182206b806ac0b06c795675d6142dd28725b54c33989fe5dd,,
88d990030715f899,Niacinamide đang hot trở lại: Dùng thế nào để vừa giảm dầu vừa hỗ trợ sáng da?,https://thanhnien.vn/niacinamide-dang-hot-tro-lai-dung-the-nao-de-vua-giam-dau-vua-ho-tro-sang-da-185260920153823021.htm,https://thanhnien.vn/niacinamide-dang-hot-tro-lai-dung-the-nao-de-vua-giam-dau-vua-ho-tro-sang-da-185260920153823021.htm,thanhnien.vn,thanhnien,,rss,2026-09-20T16:13:59Z,2026-09-20T08:21:00Z,publisher_reported,vi,VN,"Dù không phải cái tên mới lạ trên bản đồ làm đẹp, niacinamide vẫn bất ngờ tạo nên làn sóng ""săn đón"" rầm rộ thời gian gần đây. Được mệnh danh là hoạt chất ""đa nhiệm"" hiếm hoi chiều lòng cả những làn da nhạy cảm, niacinamide mang đến hiệu quả giúp kiểm soát bã nhờn và dưỡng sáng. Tuy nhiên, sử dụng niacinamide như thế nào để tối ưu hiệu quả mà không bùng phát kích ứng?",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=5a3d63137d3383085a5da2ba0e4df0c981ea9fe3223184ed4157f0f4c2edf34d,,
72b73ba9ba80d9b1,"Người Hà Nội đội mưa lớn đi làm, ‘chôn chân’ trên những tuyến đường ùn tắc",https://vietnamnet.vn/nguoi-ha-noi-doi-mua-lon-di-lam-nhieu-tuyen-duong-un-tac-2555152.html,https://vietnamnet.vn/nguoi-ha-noi-doi-mua-lon-di-lam-nhieu-tuyen-duong-un-tac-2555152.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-15T04:27:58Z,publisher_reported,vi,VN,"Mưa lớn kéo dài đúng giờ cao điểm sáng, khiến nhiều tuyến đường ở Hà Nội ùn tắc, người dân đi học, đi làm gặp không ít khó khăn.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=2e5b452f6e4091f45626af2d97dc6ab8cad58e5799077d73275871d163aea90e,,
40b4d884187775d2,Sếp Apple: “Thấy ai dán kính cường lực lên iPhone là tôi nổi da gà”,https://dantri.com.vn/cong-nghe/sep-apple-thay-ai-dan-kinh-cuong-luc-len-iphone-la-toi-noi-da-ga-20260920130812991.htm,https://dantri.com.vn/cong-nghe/sep-apple-thay-ai-dan-kinh-cuong-luc-len-iphone-la-toi-noi-da-ga-20260920130812991.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T06:21:10Z,publisher_reported,vi,VN,"(Dân trí) - Tom Marieb, Phó Chủ tịch phụ trách Kỹ thuật Phần cứng mới của Apple, cho biết ông “nổi da gà” mỗi khi thấy người dùng dán thêm lớp bảo vệ màn hình lên iPhone.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a4db5fc6aed004bcaafb6c45faf77398075f6ca34d5957a614ec9cad91d3c180,,
bb2df7f27ea3f954,"Cưa cây ven đường, cây đổ khiến người đi xe máy tử vong",https://vietnamnet.vn/cua-cay-ven-duong-cay-do-khien-nguoi-di-xe-may-tu-vong-2553457.html,https://vietnamnet.vn/cua-cay-ven-duong-cay-do-khien-nguoi-di-xe-may-tu-vong-2553457.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-09T07:26:20Z,publisher_reported,vi,VN,"Trong lúc người đàn ông ở Thanh Hóa cưa cây xanh ven đường, cây bất ngờ đổ xuống, phần ngọn đè trúng một người đi xe máy khiến nạn nhân tử vong.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=232e3cb324674587d3c7113e236576a6e7271d682ac70d27e1ed0ea35b6ef30b,,
c9167c2c556b1849,"Hà Nội: 6 người mạo danh bác sĩ để gây tê, hút mỡ cho khách hàng",https://vietnamnet.vn/ha-noi-6-nguoi-mao-danh-bac-si-de-gay-te-hut-mo-cho-khach-hang-2555725.html,https://vietnamnet.vn/ha-noi-6-nguoi-mao-danh-bac-si-de-gay-te-hut-mo-cho-khach-hang-2555725.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-16T06:40:53Z,publisher_reported,vi,VN,"6 nhân viên tại cơ sở thẩm mỹ Julia Aesthetic (Hà Nội) không có bằng cấp, chứng chỉ hành nghề nhưng vẫn mạo danh bác sĩ, nhân viên y tế để tư vấn, khám và chữa bệnh cho khách hàng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=b4dff0e17dc578f827b16c2a46e144e80f392f2c613b60691f1032d8f23af574,,
9487128d69a26882,"Con gái bị người yêu hăm dọa, tôi báo công an được không?",https://vnexpress.net/con-gai-bi-nguoi-yeu-ham-doa-toi-bao-cong-an-duoc-khong-5120469.html,https://vnexpress.net/con-gai-bi-nguoi-yeu-ham-doa-toi-bao-cong-an-duoc-khong-5120469.html,vnexpress.net,vnexpress,,rss,2026-09-20T16:13:59Z,2026-09-20T05:58:19Z,publisher_reported,vi,VN,"Nhiều sự việc đau lòng gần đây liên quan các vụ yêu đương, chia tay khiến phụ huynh có con gái đang tuổi trưởng thành như tôi cảm thấy rất lo lắng.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=90e69a674fdc8313150bb16bc30920cb692f808cf2c9f083bfa02aac241e7a16,,
8cfbfdfbb6d7b31c,"Mưa ngập tới bụng, hơn 800 tiểu thương chợ đầu mối hối hả cứu hàng",https://vietnamnet.vn/mua-ngap-toi-bung-hon-800-tieu-thuong-cho-dau-moi-hoi-ha-cuu-hang-2547959.html,https://vietnamnet.vn/mua-ngap-toi-bung-hon-800-tieu-thuong-cho-dau-moi-hoi-ha-cuu-hang-2547959.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-22T05:49:37Z,publisher_reported,vi,VN,"Do ảnh hưởng của bão số 4, nhiều địa phương ở tỉnh Lạng Sơn có mưa lớn, gây ngập úng, sạt lở. Tại chợ đầu mối Giếng Vuông, phường Kỳ Lừa, nước dâng cao tới bụng người.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=8f7cd0936de594b3fa13beeecb7ec382d5e94a5e405c4f5aae2533819f2cd6ca,,
44d5b4d35e99e94b,"Lật xuồng trên sông, hai người đàn ông mất tích, tìm thấy thi thể một người",https://vietnamnet.vn/lat-xuong-tren-song-hai-nguoi-dan-ong-mat-tich-tim-thay-thi-the-mot-nguoi-2550135.html,https://vietnamnet.vn/lat-xuong-tren-song-hai-nguoi-dan-ong-mat-tich-tim-thay-thi-the-mot-nguoi-2550135.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:31:42Z,publisher_reported,vi,VN,"Chiếc xuồng chở nhóm bạn trở về bờ sau chuyến đi chơi tại một hòn đảo giữa sông Đồng Nai, đoạn qua tỉnh Lâm Đồng, bất ngờ bị lật khiến hai người mất tích. Lực lượng chức năng đã tìm thấy thi thể một nạn nhân, tiếp tục tìm kiếm người còn lại.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=25f21e176e15b70bfa30268f9b4b33a7c8707e7b7663f7d15a1582a222b8977c,,
67aee08e66f4a975,"Dự báo thời tiết 24/8/2026: Bão số 4 còn trên Vịnh Bắc Bộ, 4 tỉnh thành mưa lớn",https://vietnamnet.vn/du-bao-thoi-tiet-24-8-2026-bao-so-4-con-tren-vinh-bac-bo-4-tinh-thanh-mua-lon-2547706.html,https://vietnamnet.vn/du-bao-thoi-tiet-24-8-2026-bao-so-4-con-tren-vinh-bac-bo-4-tinh-thanh-mua-lon-2547706.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-24T01:16:39Z,publisher_reported,vi,VN,"Dự báo thời tiết ngày 24/8/2026, do ảnh hưởng hoàn lưu bão số 4 Narra, mưa lớn tiếp tục tập trung ở Đông Bắc Bộ và Thanh Hóa. Từ Huế trở vào nhiều nơi nắng nóng. Cao nguyên Trung Bộ và Nam Bộ mưa giông vào chiều tối.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=348b66b4baf9c94f12485e6c3689319ae8226a3edec6861a819f09350dedcd4f,,
5763e2da99b7e83c,"Fed tăng lãi suất, vì sao Goldman Sachs vẫn cược giá vàng lên 5.400 USD?",https://dantri.com.vn/kinh-doanh/fed-tang-lai-suat-vi-sao-goldman-sachs-van-cuoc-gia-vang-len-5400-usd-20260920160602468.htm,https://dantri.com.vn/kinh-doanh/fed-tang-lai-suat-vi-sao-goldman-sachs-van-cuoc-gia-vang-len-5400-usd-20260920160602468.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T09:26:10Z,publisher_reported,vi,VN,"(Dân trí) - Dù hạ nhẹ dự báo ngắn hạn sau khi Fed tăng lãi suất, Goldman Sachs vẫn giữ mục tiêu giá vàng 5.400 USD/ounce vào năm 2027 nhờ lực mua kỷ lục từ các ngân hàng trung ương.",,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=b485cb8ca10b9f09d1a7346f747335e7445fe98628154d3bc36135b776551f58,,
f22ecafae0adc312,"Iran gửi loạt điều kiện mới cho Mỹ, mở đường chấm dứt xung đột?",https://dantri.com.vn/the-gioi/iran-gui-loat-dieu-kien-moi-cho-my-mo-duong-cham-dut-xung-dot-20260920205058128.htm,https://dantri.com.vn/the-gioi/iran-gui-loat-dieu-kien-moi-cho-my-mo-duong-cham-dut-xung-dot-20260920205058128.htm,dantri.com.vn,dantri,,rss,2026-09-20T16:13:59Z,2026-09-20T13:57:03Z,publisher_reported,vi,VN,(Dân trí) - Việc Iran gửi đề xuất với các điều kiện mới cho Mỹ được xem là dấu hiệu cho thấy khả năng giải quyết xung đột sau 8 tháng căng thẳng.,,False,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=04c1e77d19516d46297c997642f4e9faf64e19473830d8a20df1cb252ba6ec43,,
da6e6ed8eb335c45,"Hai cử nhân công nghệ thông tin tạo mã độc, phát tán trên mạng xã hội",https://vietnamnet.vn/hai-cu-nhan-cong-nghe-thong-tin-tao-ma-doc-phat-tan-tren-mang-xa-hoi-2555905.html,https://vietnamnet.vn/hai-cu-nhan-cong-nghe-thong-tin-tao-ma-doc-phat-tan-tren-mang-xa-hoi-2555905.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-16T12:31:08Z,publisher_reported,vi,VN,"Hai cử nhân công nghệ thông tin rủ nhau tạo mã độc, đính kèm vào các tập tin rồi phát tán trên mạng xã hội. Khi nạn nhân tải về và mở tập tin, mã độc tự động xâm nhập máy tính, chiếm đoạt thông tin tài khoản Facebook.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=6714939cfc88f045823c4d051b31a76c5925ba61de47bb6f077708c8a81fafcd,,
